date,state,deaths_unvax,deaths_pvax,deaths_fvax,deaths_boost
2021-06-08,Perlis,0,0,0,0
2021-06-08,Pulau Pinang,2,0,0,0
2021-06-08,Sabah,1,0,0,0
2021-06-08,Sarawak,2,0,0,0
2021-06-08,Selangor,31,1,0,0
2021-06-08,Terengganu,1,0,0,0
2021-06-08,W.P. Kuala Lumpur,8,0,0,0
2021-06-08,W.P. Labuan,3,0,0,0
2021-06-08,W.P. Putrajaya,0,0,0,0
2021-06-09,Johor,16,1,0,0
2021-06-09,Kedah,5,0,0,0
2021-06-09,Kelantan,2,0,0,0
2021-06-09,Melaka,3,0,0,0
2021-06-09,Negeri Sembilan,8,3,0,0
2021-06-09,Pahang,4,0,0,0
2021-06-09,Perak,2,0,0,0
2021-06-09,Perlis,0,0,0,0
2021-06-09,Pulau Pinang,2,0,0,0
2021-06-09,Sabah,5,0,0,0
2021-06-09,Sarawak,4,0,0,0
2021-06-09,Selangor,25,1,0,0
2021-06-09,Terengganu,2,0,0,0
2021-06-09,W.P. Kuala Lumpur,8,0,0,0
2021-06-09,W.P. Labuan,2,0,0,0
2021-06-09,W.P. Putrajaya,0,0,0,0
2021-06-10,Johor,5,0,0,0
2021-06-10,Kedah,2,0,0,0
2021-06-10,Kelantan,1,0,0,0
2021-06-10,Melaka,2,0,0,0
2021-06-10,Negeri Sembilan,6,2,0,0
2021-06-10,Pahang,2,1,0,0
2021-06-10,Perak,1,1,0,0
2021-06-10,Perlis,1,0,0,0
2021-06-10,Pulau Pinang,0,0,0,0
2021-06-10,Sabah,1,0,0,0
2021-06-10,Sarawak,3,0,0,0
2021-06-10,Selangor,23,2,0,0
2021-06-10,Terengganu,2,0,0,0
2021-06-10,W.P. Kuala Lumpur,6,1,0,0
2021-06-10,W.P. Labuan,6,0,0,0
2021-06-10,W.P. Putrajaya,0,0,0,0
2021-06-11,Johor,5,1,0,0
2021-06-11,Kedah,7,0,0,0
2021-06-11,Kelantan,3,0,0,0
2021-06-11,Melaka,3,0,0,0
2021-06-11,Negeri Sembilan,6,0,0,0
2021-06-11,Pahang,3,1,0,0
2021-06-11,Perak,0,0,0,0
2021-06-11,Perlis,0,0,0,0
2021-06-11,Pulau Pinang,1,1,0,0
2021-06-11,Sabah,4,0,0,0
2021-06-11,Sarawak,3,0,0,0
2021-06-11,Selangor,16,1,0,0
2021-06-11,Terengganu,1,0,0,0
2021-06-11,W.P. Kuala Lumpur,3,1,0,0
2021-06-11,W.P. Labuan,6,0,0,0
2021-06-11,W.P. Putrajaya,0,0,0,0
2021-06-12,Johor,10,0,0,0
2021-06-12,Kedah,2,0,0,0
2021-06-12,Kelantan,4,0,0,0
2021-06-12,Melaka,1,0,0,0
2021-06-12,Negeri Sembilan,9,0,0,0
2021-06-12,Pahang,4,0,0,0
2021-06-12,Perak,0,1,0,0
2021-06-12,Perlis,0,0,0,0
2021-06-12,Pulau Pinang,2,0,0,0
2021-06-12,Sabah,3,0,0,0
2021-06-12,Sarawak,8,0,0,0
2021-06-12,Selangor,30,1,0,0
2021-06-12,Terengganu,1,0,0,0
2021-06-12,W.P. Kuala Lumpur,4,2,0,0
2021-06-12,W.P. Labuan,1,0,0,0
2021-06-12,W.P. Putrajaya,0,0,0,0
2021-06-13,Johor,6,1,0,0
2021-06-13,Kedah,2,0,0,0
2021-06-13,Kelantan,2,0,1,0
2021-06-13,Melaka,0,0,0,0
2021-06-13,Negeri Sembilan,9,1,0,0
2021-06-13,Pahang,1,0,0,0
2021-06-13,Perak,0,0,0,0
2021-06-13,Perlis,0,0,0,0
2021-06-13,Pulau Pinang,0,0,0,0
2021-06-13,Sabah,2,0,0,0
2021-06-13,Sarawak,4,0,0,0
2021-06-13,Selangor,26,2,0,0
2021-06-13,Terengganu,1,0,0,0
2021-06-13,W.P. Kuala Lumpur,7,1,0,0
2021-06-13,W.P. Labuan,7,0,0,0
2021-06-13,W.P. Putrajaya,0,0,0,0
2021-06-14,Johor,11,1,0,0
2021-06-14,Kedah,3,0,0,0
2021-06-14,Kelantan,4,1,0,0
2021-06-14,Melaka,2,0,0,0
2021-06-14,Negeri Sembilan,12,0,0,0
2021-06-14,Pahang,3,0,0,0
2021-06-14,Perak,2,0,0,0
2021-06-14,Perlis,0,0,0,0
2021-06-14,Pulau Pinang,0,0,0,0
2021-06-14,Sabah,2,0,0,0
2021-06-14,Sarawak,7,0,0,0
2021-06-14,Selangor,29,1,0,0
2021-06-14,Terengganu,0,0,0,0
2021-06-14,W.P. Kuala Lumpur,7,2,0,0
2021-06-14,W.P. Labuan,4,0,0,0
2021-06-14,W.P. Putrajaya,0,0,0,0
2021-06-15,Johor,5,0,0,0
2021-06-15,Kedah,5,1,0,0
2021-06-15,Kelantan,0,1,0,0
2021-06-15,Melaka,2,0,0,0
2021-06-15,Negeri Sembilan,12,1,0,0
2021-06-15,Pahang,1,0,0,0
2021-06-15,Perak,1,0,0,0
2021-06-15,Perlis,0,0,0,0
2021-06-15,Pulau Pinang,0,0,0,0
2021-06-15,Sabah,0,0,0,0
2021-06-15,Sarawak,4,0,0,0
2021-06-15,Selangor,31,2,0,0
2021-06-15,Terengganu,0,0,0,0
2021-06-15,W.P. Kuala Lumpur,9,0,0,0
2021-06-15,W.P. Labuan,4,0,0,0
2021-06-15,W.P. Putrajaya,0,0,0,0
2021-06-16,Johor,6,0,0,0
2021-06-16,Kedah,1,0,0,0
2021-06-16,Kelantan,3,2,0,0
2021-06-16,Melaka,3,1,0,0
2021-06-16,Negeri Sembilan,8,0,0,0
2021-06-16,Pahang,3,1,0,0
2021-06-16,Perak,1,0,0,0
2021-06-16,Perlis,0,0,0,0
2021-06-16,Pulau Pinang,1,0,0,0
2021-06-16,Sabah,7,0,0,0
2021-06-16,Sarawak,1,0,0,0
2021-06-16,Selangor,34,1,0,0
2021-06-16,Terengganu,0,0,0,0
2021-06-16,W.P. Kuala Lumpur,4,0,0,0
2021-06-16,W.P. Labuan,4,0,0,0
2021-06-16,W.P. Putrajaya,0,0,0,0
2021-06-17,Johor,7,0,0,0
2021-06-17,Kedah,2,0,0,0
2021-06-17,Kelantan,4,0,0,0
2021-06-17,Melaka,1,1,0,0
2021-06-17,Negeri Sembilan,9,1,0,0
2021-06-17,Pahang,1,0,0,0
2021-06-17,Perak,1,0,0,0
2021-06-17,Perlis,0,0,0,0
2021-06-17,Pulau Pinang,0,0,0,0
2021-06-17,Sabah,6,0,0,0
2021-06-17,Sarawak,7,0,0,0
2021-06-17,Selangor,26,2,0,0
2021-06-17,Terengganu,1,0,0,0
2021-06-17,W.P. Kuala Lumpur,5,1,0,0
2021-06-17,W.P. Labuan,6,0,0,0
2021-06-17,W.P. Putrajaya,0,0,0,0
2021-06-18,Johor,7,1,0,0
2021-06-18,Kedah,2,0,0,0
2021-06-18,Kelantan,1,0,0,0
2021-06-18,Melaka,2,0,0,0
2021-06-18,Negeri Sembilan,11,2,0,0
2021-06-18,Pahang,2,0,0,0
2021-06-18,Perak,1,0,0,0
2021-06-18,Perlis,0,0,0,0
2021-06-18,Pulau Pinang,0,1,0,0
2021-06-18,Sabah,2,0,0,0
2021-06-18,Sarawak,3,1,0,0
2021-06-18,Selangor,32,3,0,0
2021-06-18,Terengganu,1,0,0,0
2021-06-18,W.P. Kuala Lumpur,7,0,0,0
2021-06-18,W.P. Labuan,2,0,0,0
2021-06-18,W.P. Putrajaya,0,0,0,0
2021-06-19,Johor,6,0,0,0
2021-06-19,Kedah,2,1,0,0
2021-06-19,Kelantan,3,0,0,0
2021-06-19,Melaka,1,0,0,0
2021-06-19,Negeri Sembilan,13,0,0,0
2021-06-19,Pahang,1,0,0,0
2021-06-19,Perak,0,0,0,0
2021-06-19,Perlis,0,0,0,0
2021-06-19,Pulau Pinang,0,1,0,0
2021-06-19,Sabah,4,0,0,0
2021-06-19,Sarawak,3,0,0,0
2021-06-19,Selangor,21,2,0,0
2021-06-19,Terengganu,1,0,0,0
2021-06-19,W.P. Kuala Lumpur,5,0,0,0
2021-06-19,W.P. Labuan,3,0,0,0
2021-06-19,W.P. Putrajaya,0,0,0,0
2021-06-20,Johor,6,2,0,0
2021-06-20,Kedah,1,1,0,0
2021-06-20,Kelantan,1,1,0,0
2021-06-20,Melaka,2,0,0,0
2021-06-20,Negeri Sembilan,9,0,0,0
2021-06-20,Pahang,1,0,0,0
2021-06-20,Perak,2,1,0,0
2021-06-20,Perlis,0,0,0,0
2021-06-20,Pulau Pinang,0,0,0,0
2021-06-20,Sabah,3,0,0,0
2021-06-20,Sarawak,4,2,0,0
2021-06-20,Selangor,23,1,0,0
2021-06-20,Terengganu,1,0,0,0
2021-06-20,W.P. Kuala Lumpur,9,3,0,0
2021-06-20,W.P. Labuan,2,0,0,0
2021-06-20,W.P. Putrajaya,0,0,0,0
2021-06-21,Johor,6,1,0,0
2021-06-21,Kedah,0,0,0,0
2021-06-21,Kelantan,1,0,0,0
2021-06-21,Melaka,3,0,0,0
2021-06-21,Negeri Sembilan,13,2,0,0
2021-06-21,Pahang,1,0,0,0
2021-06-21,Perak,0,0,0,0
2021-06-21,Perlis,1,0,0,0
2021-06-21,Pulau Pinang,0,0,0,0
2021-06-21,Sabah,1,2,0,0
2021-06-21,Sarawak,1,0,0,0
2021-06-21,Selangor,36,1,0,0
2021-06-21,Terengganu,0,0,0,0
2021-06-21,W.P. Kuala Lumpur,8,2,0,0
2021-06-21,W.P. Labuan,1,1,0,0
2021-06-21,W.P. Putrajaya,0,0,0,0
2021-06-22,Johor,3,1,0,0
2021-06-22,Kedah,1,1,0,0
2021-06-22,Kelantan,2,1,0,0
2021-06-22,Melaka,4,0,0,0
2021-06-22,Negeri Sembilan,12,1,0,0
2021-06-22,Pahang,2,0,0,0
2021-06-22,Perak,0,0,0,0
2021-06-22,Perlis,0,1,0,0
2021-06-22,Pulau Pinang,0,0,0,0
2021-06-22,Sabah,2,0,0,0
2021-06-22,Sarawak,2,0,0,0
2021-06-22,Selangor,34,4,0,0
2021-06-22,Terengganu,1,0,0,0
2021-06-22,W.P. Kuala Lumpur,11,1,0,0
2021-06-22,W.P. Labuan,4,0,0,0
2021-06-22,W.P. Putrajaya,0,0,0,0
2021-06-23,Johor,9,1,0,0
2021-06-23,Kedah,1,1,0,0
2021-06-23,Kelantan,1,1,0,0
2021-06-23,Melaka,1,0,0,0
2021-06-23,Negeri Sembilan,8,3,0,0
2021-06-23,Pahang,1,1,0,0
2021-06-23,Perak,0,1,0,0
2021-06-23,Perlis,0,0,0,0
2021-06-23,Pulau Pinang,1,0,0,0
2021-06-23,Sabah,2,0,0,0
2021-06-23,Sarawak,2,0,0,0
2021-06-23,Selangor,34,2,0,0
2021-06-23,Terengganu,0,1,0,0
2021-06-23,W.P. Kuala Lumpur,10,1,0,0
2021-06-23,W.P. Labuan,2,0,0,0
2021-06-23,W.P. Putrajaya,0,0,0,0
2021-06-24,Johor,9,2,0,0
2021-06-24,Kedah,3,0,0,0
2021-06-24,Kelantan,1,0,0,0
2021-06-24,Melaka,0,0,0,0
2021-06-24,Negeri Sembilan,4,1,0,0
2021-06-24,Pahang,2,0,0,0
2021-06-24,Perak,0,0,0,0
2021-06-24,Perlis,0,0,0,0
2021-06-24,Pulau Pinang,1,1,0,0
2021-06-24,Sabah,0,0,0,0
2021-06-24,Sarawak,3,1,0,0
2021-06-24,Selangor,30,3,0,0
2021-06-24,Terengganu,0,0,0,0
2021-06-24,W.P. Kuala Lumpur,12,3,0,0
2021-06-24,W.P. Labuan,5,0,0,0
2021-06-24,W.P. Putrajaya,0,0,0,0
2021-06-25,Johor,6,0,0,0
2021-06-25,Kedah,1,0,0,0
2021-06-25,Kelantan,2,0,0,0
2021-06-25,Melaka,2,2,0,0
2021-06-25,Negeri Sembilan,6,1,0,0
2021-06-25,Pahang,2,1,0,0
2021-06-25,Perak,0,0,0,0
2021-06-25,Perlis,0,0,0,0
2021-06-25,Pulau Pinang,0,0,0,0
2021-06-25,Sabah,0,0,0,0
2021-06-25,Sarawak,3,0,0,0
2021-06-25,Selangor,37,6,0,0
2021-06-25,Terengganu,1,0,0,0
2021-06-25,W.P. Kuala Lumpur,5,1,0,0
2021-06-25,W.P. Labuan,1,1,0,0
2021-06-25,W.P. Putrajaya,0,0,0,0
2021-06-26,Johor,4,3,0,0
2021-06-26,Kedah,7,2,0,0
2021-06-26,Kelantan,1,0,0,0
2021-06-26,Melaka,0,2,0,0
2021-06-26,Negeri Sembilan,11,1,0,0
2021-06-26,Pahang,2,0,0,0
2021-06-26,Perak,2,0,0,0
2021-06-26,Perlis,0,0,0,0
2021-06-26,Pulau Pinang,1,0,0,0
2021-06-26,Sabah,1,0,0,0
2021-06-26,Sarawak,3,0,0,0
2021-06-26,Selangor,37,5,0,0
2021-06-26,Terengganu,0,0,0,0
2021-06-26,W.P. Kuala Lumpur,6,0,0,0
2021-06-26,W.P. Labuan,0,0,0,0
2021-06-26,W.P. Putrajaya,0,0,0,0
2021-06-27,Johor,3,2,0,0
2021-06-27,Kedah,1,1,0,0
2021-06-27,Kelantan,2,0,0,0
2021-06-27,Melaka,2,3,0,0
2021-06-27,Negeri Sembilan,14,2,0,0
2021-06-27,Pahang,0,0,0,0
2021-06-27,Perak,0,0,1,0
2021-06-27,Perlis,0,0,0,0
2021-06-27,Pulau Pinang,1,0,0,0
2021-06-27,Sabah,2,0,0,0
2021-06-27,Sarawak,2,0,0,0
2021-06-27,Selangor,22,6,0,0
2021-06-27,Terengganu,0,0,0,0
2021-06-27,W.P. Kuala Lumpur,4,1,0,0
2021-06-27,W.P. Labuan,3,0,0,0
2021-06-27,W.P. Putrajaya,0,0,0,0
2021-06-28,Johor,7,0,0,0
2021-06-28,Kedah,3,0,0,0
2021-06-28,Kelantan,1,0,0,0
2021-06-28,Melaka,5,1,0,0
2021-06-28,Negeri Sembilan,11,2,0,0
2021-06-28,Pahang,3,0,0,0
2021-06-28,Perak,1,0,0,0
2021-06-28,Perlis,0,0,0,0
2021-06-28,Pulau Pinang,0,0,0,0
2021-06-28,Sabah,3,0,0,0
2021-06-28,Sarawak,1,0,0,0
2021-06-28,Selangor,33,5,0,0
2021-06-28,Terengganu,0,0,0,0
2021-06-28,W.P. Kuala Lumpur,9,2,1,0
2021-06-28,W.P. Labuan,2,1,0,0
2021-06-28,W.P. Putrajaya,0,0,0,0
2021-06-29,Johor,2,2,0,0
2021-06-29,Kedah,0,0,0,0
2021-06-29,Kelantan,0,0,0,0
2021-06-29,Melaka,4,0,0,0
2021-06-29,Negeri Sembilan,8,2,0,0
2021-06-29,Pahang,3,0,0,0
2021-06-29,Perak,0,0,1,0
2021-06-29,Perlis,0,0,0,0
2021-06-29,Pulau Pinang,0,0,0,0
2021-06-29,Sabah,1,1,0,0
2021-06-29,Sarawak,3,0,0,0
2021-06-29,Selangor,41,6,0,0
2021-06-29,Terengganu,1,0,0,0
2021-06-29,W.P. Kuala Lumpur,7,5,0,0
2021-06-29,W.P. Labuan,4,0,0,0
2021-06-29,W.P. Putrajaya,0,0,0,0
2021-06-30,Johor,4,1,0,0
2021-06-30,Kedah,3,1,0,0
2021-06-30,Kelantan,0,1,0,0
2021-06-30,Melaka,2,2,0,0
2021-06-30,Negeri Sembilan,13,2,0,0
2021-06-30,Pahang,1,0,0,0
2021-06-30,Perak,0,0,0,0
2021-06-30,Perlis,0,0,0,0
2021-06-30,Pulau Pinang,0,0,0,0
2021-06-30,Sabah,6,0,0,0
2021-06-30,Sarawak,2,2,0,0
2021-06-30,Selangor,43,8,0,0
2021-06-30,Terengganu,0,1,0,0
2021-06-30,W.P. Kuala Lumpur,10,3,0,0
2021-06-30,W.P. Labuan,3,1,0,0
2021-06-30,W.P. Putrajaya,1,0,0,0
2021-07-01,Johor,5,2,1,0
2021-07-01,Kedah,3,1,0,0
2021-07-01,Kelantan,2,0,0,0
2021-07-01,Melaka,2,0,0,0
2021-07-01,Negeri Sembilan,12,1,0,0
2021-07-01,Pahang,5,0,0,0
2021-07-01,Perak,1,0,0,0
2021-07-01,Perlis,0,0,0,0
2021-07-01,Pulau Pinang,2,0,0,0
2021-07-01,Sabah,1,0,0,0
2021-07-01,Sarawak,3,0,0,0
2021-07-01,Selangor,37,5,0,0
2021-07-01,Terengganu,0,0,0,0
2021-07-01,W.P. Kuala Lumpur,11,3,0,0
2021-07-01,W.P. Labuan,1,0,0,0
2021-07-01,W.P. Putrajaya,0,0,0,0
2021-07-02,Johor,4,0,0,0
2021-07-02,Kedah,3,0,0,0
2021-07-02,Kelantan,0,0,0,0
2021-07-02,Melaka,3,1,0,0
2021-07-02,Negeri Sembilan,13,2,1,0
2021-07-02,Pahang,4,0,1,0
2021-07-02,Perak,0,0,0,0
2021-07-02,Perlis,0,0,0,0
2021-07-02,Pulau Pinang,0,0,0,0
2021-07-02,Sabah,2,0,0,0
2021-07-02,Sarawak,1,0,0,0
2021-07-02,Selangor,53,7,0,0
2021-07-02,Terengganu,0,0,0,0
2021-07-02,W.P. Kuala Lumpur,11,1,0,0
2021-07-02,W.P. Labuan,0,0,0,0
2021-07-02,W.P. Putrajaya,0,0,0,0
2021-07-03,Johor,5,0,1,0
2021-07-03,Kedah,2,0,0,0
2021-07-03,Kelantan,3,1,0,0
2021-07-03,Melaka,3,0,0,0
2021-07-03,Negeri Sembilan,14,1,0,0
2021-07-03,Pahang,2,1,0,0
2021-07-03,Perak,1,0,0,0
2021-07-03,Perlis,0,0,0,0
2021-07-03,Pulau Pinang,0,1,0,0
2021-07-03,Sabah,1,0,0,0
2021-07-03,Sarawak,1,0,0,0
2021-07-03,Selangor,49,14,0,0
2021-07-03,Terengganu,1,0,0,0
2021-07-03,W.P. Kuala Lumpur,10,5,0,0
2021-07-03,W.P. Labuan,0,1,0,0
2021-07-03,W.P. Putrajaya,0,1,0,0
2021-07-04,Johor,3,2,0,0
2021-07-04,Kedah,3,0,0,0
2021-07-04,Kelantan,1,0,0,0
2021-07-04,Melaka,2,1,0,0
2021-07-04,Negeri Sembilan,15,1,0,0
2021-07-04,Pahang,3,1,0,0
2021-07-04,Perak,1,0,0,0
2021-07-04,Perlis,0,0,0,0
2021-07-04,Pulau Pinang,1,0,0,0
2021-07-04,Sabah,0,0,0,0
2021-07-04,Sarawak,0,0,0,0
2021-07-04,Selangor,51,12,1,0
2021-07-04,Terengganu,0,0,0,0
2021-07-04,W.P. Kuala Lumpur,13,2,0,0
2021-07-04,W.P. Labuan,1,0,0,0
2021-07-04,W.P. Putrajaya,0,0,0,0
2021-07-05,Johor,3,0,0,0
2021-07-05,Kedah,4,0,0,0
2021-07-05,Kelantan,0,0,0,0
2021-07-05,Melaka,1,1,0,0
2021-07-05,Negeri Sembilan,14,1,0,0
2021-07-05,Pahang,3,0,0,0
2021-07-05,Perak,0,0,0,0
2021-07-05,Perlis,0,0,0,0
2021-07-05,Pulau Pinang,1,0,0,0
2021-07-05,Sabah,0,0,0,0
2021-07-05,Sarawak,1,3,0,0
2021-07-05,Selangor,43,12,0,0
2021-07-05,Terengganu,0,0,0,0
2021-07-05,W.P. Kuala Lumpur,6,5,0,0
2021-07-05,W.P. Labuan,2,0,0,0
2021-07-05,W.P. Putrajaya,0,0,0,0
2021-07-06,Johor,4,1,0,0
2021-07-06,Kedah,1,0,0,0
2021-07-06,Kelantan,0,0,0,0
2021-07-06,Melaka,6,1,0,0
2021-07-06,Negeri Sembilan,13,2,0,0
2021-07-06,Pahang,0,2,0,0
2021-07-06,Perak,2,0,0,0
2021-07-06,Perlis,0,0,0,0
2021-07-06,Pulau Pinang,0,0,0,0
2021-07-06,Sabah,1,0,0,0
2021-07-06,Sarawak,1,1,0,0
2021-07-06,Selangor,47,16,0,0
2021-07-06,Terengganu,1,0,0,0
2021-07-06,W.P. Kuala Lumpur,8,6,0,0
2021-07-06,W.P. Labuan,0,0,0,0
2021-07-06,W.P. Putrajaya,0,0,0,0
2021-07-07,Johor,10,0,0,0
2021-07-07,Kedah,3,1,0,0
2021-07-07,Kelantan,2,0,0,0
2021-07-07,Melaka,5,1,0,0
2021-07-07,Negeri Sembilan,8,3,0,0
2021-07-07,Pahang,1,0,0,0
2021-07-07,Perak,2,0,0,0
2021-07-07,Perlis,0,0,0,0
2021-07-07,Pulau Pinang,1,0,0,0
2021-07-07,Sabah,2,0,0,0
2021-07-07,Sarawak,1,2,0,0
2021-07-07,Selangor,69,17,0,0
2021-07-07,Terengganu,0,0,0,0
2021-07-07,W.P. Kuala Lumpur,18,7,0,0
2021-07-07,W.P. Labuan,1,0,0,0
2021-07-07,W.P. Putrajaya,0,1,0,0
2021-07-08,Johor,2,2,0,0
2021-07-08,Kedah,0,1,0,0
2021-07-08,Kelantan,1,0,0,0
2021-07-08,Melaka,6,4,1,0
2021-07-08,Negeri Sembilan,7,4,0,0
2021-07-08,Pahang,4,1,1,0
2021-07-08,Perak,3,0,0,0
2021-07-08,Perlis,0,0,0,0
2021-07-08,Pulau Pinang,2,0,0,0
2021-07-08,Sabah,1,0,0,0
2021-07-08,Sarawak,1,0,0,0
2021-07-08,Selangor,82,17,0,0
2021-07-08,Terengganu,0,2,0,0
2021-07-08,W.P. Kuala Lumpur,9,7,0,0
2021-07-08,W.P. Labuan,0,0,0,0
2021-07-08,W.P. Putrajaya,0,0,0,0
2021-07-09,Johor,4,1,2,0
2021-07-09,Kedah,7,0,0,0
2021-07-09,Kelantan,1,0,0,0
2021-07-09,Melaka,7,2,0,0
2021-07-09,Negeri Sembilan,10,7,1,0
2021-07-09,Pahang,3,1,1,0
2021-07-09,Perak,0,1,0,0
2021-07-09,Perlis,0,0,0,0
2021-07-09,Pulau Pinang,1,1,0,0
2021-07-09,Sabah,1,0,0,0
2021-07-09,Sarawak,0,1,0,0
2021-07-09,Selangor,72,28,1,0
2021-07-09,Terengganu,1,0,0,0
2021-07-09,W.P. Kuala Lumpur,14,12,0,0
2021-07-09,W.P. Labuan,1,1,0,0
2021-07-09,W.P. Putrajaya,0,0,0,0
2021-07-10,Johor,7,0,0,0
2021-07-10,Kedah,4,0,1,0
2021-07-10,Kelantan,2,0,0,0
2021-07-10,Melaka,5,0,0,0
2021-07-10,Negeri Sembilan,6,3,1,0
2021-07-10,Pahang,2,0,0,0
2021-07-10,Perak,0,0,0,0
2021-07-10,Perlis,0,0,0,0
2021-07-10,Pulau Pinang,1,1,0,0
2021-07-10,Sabah,0,0,0,0
2021-07-10,Sarawak,3,1,0,0
2021-07-10,Selangor,66,23,1,0
2021-07-10,Terengganu,0,0,0,0
2021-07-10,W.P. Kuala Lumpur,14,7,0,0
2021-07-10,W.P. Labuan,1,0,0,0
2021-07-10,W.P. Putrajaya,0,0,0,0
2021-07-11,Johor,7,2,0,0
2021-07-11,Kedah,6,0,0,0
2021-07-11,Kelantan,1,0,0,0
2021-07-11,Melaka,7,5,0,0
2021-07-11,Negeri Sembilan,16,2,0,0
2021-07-11,Pahang,8,1,0,0
2021-07-11,Perak,0,1,0,0
2021-07-11,Perlis,0,0,0,0
2021-07-11,Pulau Pinang,1,0,0,0
2021-07-11,Sabah,2,0,0,0
2021-07-11,Sarawak,2,0,0,0
2021-07-11,Selangor,62,26,0,0
2021-07-11,Terengganu,0,0,0,0
2021-07-11,W.P. Kuala Lumpur,24,10,1,0
2021-07-11,W.P. Labuan,0,0,0,0
2021-07-11,W.P. Putrajaya,0,0,0,0
2021-07-12,Johor,8,1,0,0
2021-07-12,Kedah,3,0,0,0
2021-07-12,Kelantan,0,0,0,0
2021-07-12,Melaka,4,3,0,0
2021-07-12,Negeri Sembilan,15,1,0,0
2021-07-12,Pahang,4,1,0,0
2021-07-12,Perak,2,0,0,0
2021-07-12,Perlis,0,0,0,0
2021-07-12,Pulau Pinang,3,0,0,0
2021-07-12,Sabah,3,0,0,0
2021-07-12,Sarawak,0,0,0,0
2021-07-12,Selangor,69,28,3,0
2021-07-12,Terengganu,0,0,0,0
2021-07-12,W.P. Kuala Lumpur,17,11,0,0
2021-07-12,W.P. Labuan,0,0,0,0
2021-07-12,W.P. Putrajaya,0,0,0,0
2021-07-13,Johor,6,1,0,0
2021-07-13,Kedah,14,0,0,0
2021-07-13,Kelantan,0,0,0,0
2021-07-13,Melaka,6,0,0,0
2021-07-13,Negeri Sembilan,16,2,1,0
2021-07-13,Pahang,1,0,0,0
2021-07-13,Perak,5,0,0,0
2021-07-13,Perlis,0,0,0,0
2021-07-13,Pulau Pinang,1,0,0,0
2021-07-13,Sabah,5,0,0,0
2021-07-13,Sarawak,2,0,0,0
2021-07-13,Selangor,67,32,0,0
2021-07-13,Terengganu,0,0,0,0
2021-07-13,W.P. Kuala Lumpur,20,12,0,0
2021-07-13,W.P. Labuan,1,0,0,0
2021-07-13,W.P. Putrajaya,1,0,0,0
2021-07-14,Johor,6,6,0,0
2021-07-14,Kedah,7,1,0,0
2021-07-14,Kelantan,0,0,0,0
2021-07-14,Melaka,1,2,2,0
2021-07-14,Negeri Sembilan,11,2,0,0
2021-07-14,Pahang,4,1,0,0
2021-07-14,Perak,0,0,0,0
2021-07-14,Perlis,0,0,0,0
2021-07-14,Pulau Pinang,1,0,0,0
2021-07-14,Sabah,3,0,0,0
2021-07-14,Sarawak,3,0,0,0
2021-07-14,Selangor,69,25,0,0
2021-07-14,Terengganu,0,1,0,0
2021-07-14,W.P. Kuala Lumpur,19,12,1,0
2021-07-14,W.P. Labuan,2,0,0,0
2021-07-14,W.P. Putrajaya,0,0,0,0
2021-07-15,Johor,6,2,0,0
2021-07-15,Kedah,10,0,0,0
2021-07-15,Kelantan,1,1,0,0
2021-07-15,Melaka,10,7,1,0
2021-07-15,Negeri Sembilan,4,4,0,0
2021-07-15,Pahang,4,1,0,0
2021-07-15,Perak,2,0,0,0
2021-07-15,Perlis,0,0,0,0
2021-07-15,Pulau Pinang,2,1,0,0
2021-07-15,Sabah,2,0,0,0
2021-07-15,Sarawak,1,0,0,0
2021-07-15,Selangor,91,28,2,0
2021-07-15,Terengganu,2,0,0,0
2021-07-15,W.P. Kuala Lumpur,17,10,0,0
2021-07-15,W.P. Labuan,1,0,0,0
2021-07-15,W.P. Putrajaya,0,0,0,0
2021-07-16,Johor,10,2,1,0
2021-07-16,Kedah,6,1,0,0
2021-07-16,Kelantan,1,0,0,0
2021-07-16,Melaka,8,1,0,0
2021-07-16,Negeri Sembilan,9,1,0,0
2021-07-16,Pahang,4,0,1,0
2021-07-16,Perak,2,0,0,0
2021-07-16,Perlis,0,0,0,0
2021-07-16,Pulau Pinang,1,3,0,0
2021-07-16,Sabah,2,0,0,0
2021-07-16,Sarawak,1,1,0,0
2021-07-16,Selangor,81,43,0,0
2021-07-16,Terengganu,3,0,0,0
2021-07-16,W.P. Kuala Lumpur,25,6,1,0
2021-07-16,W.P. Labuan,0,0,0,0
2021-07-16,W.P. Putrajaya,0,0,0,0
2021-07-17,Johor,13,1,0,0
2021-07-17,Kedah,14,2,0,0
2021-07-17,Kelantan,2,0,0,0
2021-07-17,Melaka,5,1,0,0
2021-07-17,Negeri Sembilan,15,3,0,0
2021-07-17,Pahang,8,0,0,0
2021-07-17,Perak,2,0,0,0
2021-07-17,Perlis,0,0,0,0
2021-07-17,Pulau Pinang,1,1,0,0
2021-07-17,Sabah,3,0,0,0
2021-07-17,Sarawak,1,0,0,0
2021-07-17,Selangor,105,46,2,0
2021-07-17,Terengganu,0,0,0,0
2021-07-17,W.P. Kuala Lumpur,23,13,1,0
2021-07-17,W.P. Labuan,1,0,0,0
2021-07-17,W.P. Putrajaya,0,1,0,0
2021-07-18,Johor,12,0,0,0
2021-07-18,Kedah,17,3,1,0
2021-07-18,Kelantan,0,0,0,0
2021-07-18,Melaka,5,2,0,0
2021-07-18,Negeri Sembilan,7,3,0,0
2021-07-18,Pahang,2,0,0,0
2021-07-18,Perak,2,1,0,0
